hex,confTime,timeGuessed
085b2a38876eeddc33e3fbf612912d3d52a45c37cee95cf42cd3099d0a3fd8cb,5.00055456161499,1
64d095f2fecfdeb907dae5403b10966c4ae755b7598aa078cb932e345bd0b5d0,1.0009124279022217,1
2af4dd48399a5cf64c23fc7933e11aaf6171d80001b4b1377498ae6056b1acbf,3.0007336139678955,1
26d228663f13a88592a12d16cf9587caab0388b262d6d9f126ed62f9333aca94,3.000732660293579,1
98964da49d0a98402ed3d2d37b3350cf0aa346f522f8f1feb6b01cd680bc9455,6.002469062805176,2
81a83544cf93c245178cbc1620030f1123f435af867c79d87135983c52ab39d9,5.001556634902954,1
7b69759630f869f2723875f873935fed29d2d12b10ef763c1c33b8e0004cb405,3.000734567642212,1
7b69759630f869f2723875f873935fed29d2d12b10ef763c1c33b8e0004cb405,1.0009114742279053,1
28995a2c0d04b66d5c7c818536bb00cd1fc1ac422aea47627de0999782fee3f4,1.0009114742279053,1
02eb0fab1eaae6e083cf98bf4df565ef80b8a4655af5c772cecb356c447521b4,9.002201795578003,2
1e472b39b105d349bcd069c4a711b44a2fffb8e274714bb07ecfff69a9a7f67b,1.0009117126464844,1
227445a988500528d7826c6921d2e3b4a79ccf3a94cc3bcf7b667e3ae4990b36,2.001823902130127,2
0604cd3138feed202ef293e062da2f4720f77a05d25ee036a7a01c9cfcdd1f0a,7.001379013061523,1
48a1a756f2d83f1dc57bbf14052b70a6f40d0fceed6662812e34903a9fe90924,2.0008232593536377,1
234666d765f4c0a26cf4d96eced9155888477cb9b19e8cb48ae4ea79ce1b28de,3.001735210418701,1
39fa9ec190eee7b6f4dff1100d6343e10918d044c75eac8f9e9a2596173f80c9,1.0009124279022217,1
2af4dd48399a5cf64c23fc7933e11aaf6171d80001b4b1377498ae6056b1acbf,1.0009117126464844,1
13990937ab8ca4413751a9012a31255e72a18ba3ac8d5c83dd511df50cf2a3e1,4.00164532661438,1
172e1676eda470ede17e9d491554bcbe97ba4691f92880064c8cb29ec35a467e,6.001468896865845,1
234666d765f4c0a26cf4d96eced9155888477cb9b19e8cb48ae4ea79ce1b28de,5.001555919647217,1
2036f83ce71f236913ff0ddb26a3fc556ce51b06cd8352a2461da5beb7490a90,3.001734495162964,1
5538e771949ffec150f6e8260b2e3801236c7373ed62c22a3f82dc0071265cc4,3.001734733581543,1
728bf33aab1d32d4dca8fcc6a020d8baeb6b9910104541aa68c2d408154734fc,4.001646280288696,1
9674b1f53ad3b01c8b4eeab981da48a47549f11f6ae31acc27099325c6beae32,7.002379417419434,2
0d21ae129a64e1d19e4a94dfca3a67c777e17374e9d4ca2f74b65647a88119ea,6.001468181610107,1
ada4f0b8bc65ecbaf7ad150371a2b9c288115181d0e560ab73dddbb2bfb9c1de,3.0007338523864746,1
9992c69a82eaba0fc969138c6b27152615b3a57b09ed936bd09b75f1b80d0117,2.0008225440979004,1
19d62f0f54e0697f2532ba0897789728805b4cb6bafb4e212d268a54058440af,1.0009117126464844,1
24a720766ce095f18386cfd357e02af20b06779ade07bf883b8220a9767f8155,7.0013792514801025,1
7850e83feab6c3ccfc3d38abc3e58b0a70c7630a88f0c6436650bf27e8cf61d7,1.0009117126464844,1
2af4dd48399a5cf64c23fc7933e11aaf6171d80001b4b1377498ae6056b1acbf,3.0007338523864746,1
8e8f006b6cf920b26915a1367418550f17b19477699cc4fd5787e50307f41e2f,6.00146746635437,1
8e690b5f73876692494576ad7fe9842af66e5d2ad2809ae42d1db67c3b2299de,2.0008223056793213,1
5a4a0c923c9a9f9edb8a8f6aa3f6212708ad91b6895f3e5fa606710570b1f1f4,5.000555992126465,1
5325302e6a26d6e63f0988d276af9e618e78b9997c4893665618fce15af0fff3,1.0009119510650635,1
24ed3fa31a50402dc751c033074f08dd636f59697b3c62ff179017ea588ebb72,5.001556873321533,1
d82e950a6d46a5846afae57c4f69ae3a40c08de1c258b11839e6587b90511e42,5.001556634902954,1
84d5d511604a52af969027f7263390a3d8b1e351d13ab720a1d99d98a2cea341,8.001290082931519,1
2c58b3a68ac99f845a207a613ce245b3fd2dd839320355a9778e9319f96363b2,1.0009124279022217,1
2f8375d2a98f83f0aed5fb0d64b6e805901267915321ceb9d3a2063b60d05cbb,6.001467943191528,1
ad57366865126e55649ecb23ae1d48887544976efea46a48eb5d85a6eeb4d306,2.0008230209350586,1
2f8375d2a98f83f0aed5fb0d64b6e805901267915321ceb9d3a2063b60d05cbb,1.0009114742279053,1
00f7f5c26f42ca17edf82c887506be0b504abb777a51c52b17c923b810ea992a,5.001556873321533,2
21945e7f31fb51b4fccc6947a26b2573b9bc4763ae10b6bd1b59afda8959aab3,1.0009117126464844,1
0d003aa56d9ee0153a6d9ab03f2ea64cf34930b54a546bec38fc5f591048c61f,5.001556634902954,2
26d228663f13a88592a12d16cf9587caab0388b262d6d9f126ed62f9333aca94,3.00073504447937,1
3a892eea646c4e4fc44df3a264545ce2e51f4bdc752cbd996dae588e5c839602,4.000644207000732,1
620e9c1f98e4730c1968dd7e14627cdff6689e377fa8ff7d5be4fd3540b57543,5.000556230545044,1
ad1f3889d0032e7c2791053060e4c044837353325fbd42cdeeef65638ed31c2a,2.001824140548706,1
26d228663f13a88592a12d16cf9587caab0388b262d6d9f126ed62f9333aca94,1.0009126663208008,1
32cf64b0b2b2318c13fa640cb7eba9a4ff8a3d8f26d04f5605520eb3f8037868,3.0007336139678955,1
2af4dd48399a5cf64c23fc7933e11aaf6171d80001b4b1377498ae6056b1acbf,3.000734806060791,1
4ec24a2d7f1dfae1f98882eabf0400cd9483dd2de78b926b625c46e8787f3816,6.001466989517212,1
829f00a11ddfdebb51b67a913981eddb7937c3f8f01f4140415a24ff1cc29609,1.0009114742279053,1
204822720f83b24304859819ecba30d1cd594c690ee5b273587636630e835fdf,8.002291679382324,3
6253047d839a51684f2ab6e3a4fa9956f582c73dfbbb276ebcd51ee01697b024,1.0009112358093262,1
25f0d9bd686d3b5c80d5ab7119f9a9dcedccb13195042e3b632278029a0343f6,2.001823902130127,1
378cc790fd99bef9f394321cab475f52751bac5514c43147c670b74162735650,9.001201868057251,2
